ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60612,30,07/19/2020,07/25/2020,19,820,55,2389.9,763,8105,2224,23622.2,0.0,0.1,0,30,0.0,87.4,34311,60612-2020-30,POINT (-87.687011 41.88004)
60624,19,05/08/2022,05/14/2022,73,7310,202,20216.8,2609,156152,7216,431860.2,0.0,0.1,0,115,0.0,318.0,36158,60624-2022-19,POINT (-87.722735 41.879417)
60624,20,05/15/2022,05/21/2022,68,7378,188,20404.9,2902,159054,8026,439886.1,0.0,0.0,0,115,0.0,318.0,36158,60624-2022-20,POINT (-87.722735 41.879417)
60601,10,03/01/2020,03/07/2020,,,,,1,1,7,6.8,0.0,0.0,0,0,0.0,0.0,14675,60601-2020-10,POINT (-87.622844 41.886262)
60827,9,02/28/2021,03/06/2021,1,288,4,1007.8,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-9,POINT (-87.633087 41.650765)
60624,21,05/22/2022,05/28/2022,42,7420,116,20521,2739,161793,7575,447461.1,0.0,0.0,0,115,0.0,318.0,36158,60624-2022-21,POINT (-87.722735 41.879417)
60624,22,05/29/2022,06/04/2022,79,7499,218,20739.5,2497,164290,6906,454366.9,0.0,0.0,0,115,0.0,318.0,36158,60624-2022-22,POINT (-87.722735 41.879417)
60631,51,12/19/2021,12/25/2021,391,4992,1324,16905.4,4229,95146,14322,322212.1,0.1,0.1,0,105,0.0,355.6,29529,60631-2021-51,POINT (-87.813371 41.995019)
60631,52,12/26/2021,01/01/2022,469,5461,1588,18493.7,3707,98853,12554,334765.8,0.1,0.1,1,106,3.4,359.0,29529,60631-2021-52,POINT (-87.813371 41.995019)
60631,6,02/07/2021,02/13/2021,35,2698,118,9136.8,1152,37284,3901,126262.3,0.0,0.1,1,86,3.4,291.2,29529,60631-2021-6,POINT (-87.813371 41.995019)
60631,7,02/14/2021,02/20/2021,20,2718,68,9204.5,901,38185,3051,129313.6,0.0,0.1,0,86,0.0,291.2,29529,60631-2021-7,POINT (-87.813371 41.995019)
Unknown,30,07/24/2022,07/30/2022,16,4331,0,0,1225,222186,0,0,0.0,0.1,0,12,0.0,0.0,0,Unknown-2022-30,
60666,10,03/07/2021,03/13/2021,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2021-10,POINT (-87.896371 41.979511)
60602,13,03/28/2021,04/03/2021,1,99,80,7958.2,58,2247,4662,180627,0.0,0.1,0,2,0.0,160.8,1244,60602-2021-13,POINT (-87.628309 41.883136)
60602,6,02/07/2021,02/13/2021,3,89,241,7154.3,49,1856,3939,149196.1,0.1,0.1,0,1,0.0,80.4,1244,60602-2021-6,POINT (-87.628309 41.883136)
60609,28,07/11/2021,07/17/2021,10,7422,16,12069.3,1008,87876,1639,142899.4,0.0,0.1,0,156,0.0,253.7,61495,60609-2021-28,POINT (-87.653382 41.812017)
60617,15,04/05/2020,04/11/2020,88,297,107,359.9,310,949,376,1149.8,0.3,0.3,6,16,7.3,19.4,82534,60617-2020-15,POINT (-87.556897 41.721257)
60624,23,06/05/2022,06/11/2022,65,7564,180,20919.3,2449,166739,6773,461140,0.0,0.0,0,115,0.0,318.0,36158,60624-2022-23,POINT (-87.722735 41.879417)
60636,20,05/10/2020,05/16/2020,83,588,258,1825.9,413,1854,1282,5757.2,0.2,0.3,4,43,12.4,133.5,32203,60636-2020-20,POINT (-87.668597 41.77599)
60666,31,07/26/2020,08/01/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-31,POINT (-87.896371 41.979511)
60666,21,05/17/2020,05/23/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-21,POINT (-87.896371 41.979511)
60643,12,03/15/2020,03/21/2020,22,24,44,48.1,76,81,152,162.4,0.2,0.2,0,0,0.0,0.0,49870,60643-2020-12,POINT (-87.662381 41.700445)
60624,24,06/12/2022,06/18/2022,59,7623,163,21082.5,1036,167775,2865,464005.2,0.1,0.0,0,115,0.0,318.0,36158,60624-2022-24,POINT (-87.722735 41.879417)
60631,8,02/21/2021,02/27/2021,40,2758,136,9340,994,39179,3366,132679.7,0.0,0.1,2,88,6.8,298.0,29529,60631-2021-8,POINT (-87.813371 41.995019)
60631,9,02/28/2021,03/06/2021,21,2779,71,9411.1,861,40040,2916,135595.5,0.0,0.1,2,90,6.8,304.8,29529,60631-2021-9,POINT (-87.813371 41.995019)
60656,21,05/17/2020,05/23/2020,22,234,80,848.5,284,1824,1030,6613.7,0.1,0.1,0,7,0.0,25.4,27579,60656-2020-21,POINT (-87.817934 41.974566)
60631,11,03/13/2022,03/19/2022,14,6949,47,23532.8,1330,120639,4504,408544.1,0.0,0.1,0,115,0.0,389.4,29529,60631-2022-11,POINT (-87.813371 41.995019)
60656,22,05/24/2020,05/30/2020,20,254,72,921,331,2155,1200,7813.9,0.1,0.1,0,7,0.0,25.4,27579,60656-2020-22,POINT (-87.817934 41.974566)
60656,23,05/31/2020,06/06/2020,12,266,44,964.5,256,2411,928,8742.2,0.1,0.1,0,7,0.0,25.4,27579,60656-2020-23,POINT (-87.817934 41.974566)
60608,22,05/24/2020,05/30/2020,104,1661,131,2097.1,794,6180,1002,7802.5,0.1,0.3,5,48,6.3,60.6,79205,60608-2020-22,POINT (-87.670366 41.849879)
60827,37,09/12/2021,09/18/2021,11,422,38,1476.7,,809,0,2830.9,0.0,0.1,0,16,0.0,56.0,28577,60827-2021-37,POINT (-87.633087 41.650765)
60638,15,04/05/2020,04/11/2020,66,162,112,275.5,252,680,429,1156.5,0.3,0.2,2,3,3.4,5.1,58797,60638-2020-15,POINT (-87.771902 41.787032)
60602,23,06/06/2021,06/12/2021,0,106,0,8520.9,72,2996,5788,240836,0.0,0.0,0,2,0.0,160.8,1244,60602-2021-23,POINT (-87.628309 41.883136)
60609,29,07/18/2021,07/24/2021,36,7458,58,12127.8,1235,89111,2008,144907.7,0.0,0.1,0,156,0.0,253.7,61495,60609-2021-29,POINT (-87.653382 41.812017)
60656,24,06/07/2020,06/13/2020,10,276,36,1000.8,274,2685,994,9735.7,0.0,0.1,0,7,0.0,25.4,27579,60656-2020-24,POINT (-87.817934 41.974566)
60636,22,05/24/2020,05/30/2020,49,697,152,2164.4,480,2838,1490,8812.8,0.1,0.2,1,45,3.1,139.7,32203,60636-2020-22,POINT (-87.668597 41.77599)
60827,21,05/17/2020,05/23/2020,8,71,28,248.5,52,284,182,993.8,0.1,0.2,0,7,0.0,24.5,28577,60827-2020-21,POINT (-87.633087 41.650765)
60656,25,06/14/2020,06/20/2020,6,282,22,1022.5,313,2998,1135,10870.6,0.1,0.1,2,9,7.3,32.6,27579,60656-2020-25,POINT (-87.817934 41.974566)
60617,16,04/12/2020,04/18/2020,65,362,79,438.6,408,1357,494,1644.2,0.2,0.2,4,20,4.8,24.2,82534,60617-2020-16,POINT (-87.556897 41.721257)
60620,28,07/05/2020,07/11/2020,46,1254,68,1841.5,973,11109,1429,16313.7,0.0,0.1,0,70,0.0,102.8,68096,60620-2020-28,POINT (-87.651656 41.740873)
60620,29,07/12/2020,07/18/2020,64,1318,94,1935.5,979,12088,1438,17751.4,0.1,0.1,0,70,0.0,102.8,68096,60620-2020-29,POINT (-87.651656 41.740873)
60620,30,07/19/2020,07/25/2020,60,1378,88,2023.6,953,13041,1400,19150.9,0.1,0.1,0,70,0.0,102.8,68096,60620-2020-30,POINT (-87.651656 41.740873)
60620,31,07/26/2020,08/01/2020,43,1421,63,2086.8,947,13988,1391,20541.6,0.1,0.1,1,71,1.5,104.3,68096,60620-2020-31,POINT (-87.651656 41.740873)
60620,32,08/02/2020,08/08/2020,61,1482,90,2176.3,952,14940,1398,21939.6,0.1,0.1,0,71,0.0,104.3,68096,60620-2020-32,POINT (-87.651656 41.740873)
60607,21,05/17/2020,05/23/2020,16,434,54,1466.7,234,1518,791,5129.9,0.1,0.1,0,4,0.0,13.5,29591,60607-2020-21,POINT (-87.652727 41.876104)
60624,25,06/19/2022,06/25/2022,42,7665,116,21198.6,878,168653,2428,466433.4,0.1,0.0,0,115,0.0,318.0,36158,60624-2022-25,POINT (-87.722735 41.879417)
60631,12,03/20/2022,03/26/2022,24,6973,81,23614.1,1303,121942,4413,412956.8,0.0,0.1,0,115,0.0,389.4,29529,60631-2022-12,POINT (-87.813371 41.995019)
60666,13,03/22/2020,03/28/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-13,POINT (-87.896371 41.979511)
60631,13,03/27/2022,04/02/2022,34,7007,115,23729.2,1319,123261,4467,417423.5,0.0,0.1,0,115,0.0,389.4,29529,60631-2022-13,POINT (-87.813371 41.995019)
60827,53,12/27/2020,01/02/2021,10,246,35,860.8,,807,0,2823.9,0.0,0.1,0,11,0.0,38.5,28577,60827-2020-53,POINT (-87.633087 41.650765)
60631,14,04/03/2022,04/09/2022,39,7046,132,23861.3,1370,124631,4640,422063.1,0.0,0.1,0,115,0.0,389.4,29529,60631-2022-14,POINT (-87.813371 41.995019)
60609,3,01/17/2021,01/23/2021,142,6250,231,10163.4,1794,56425,2917,91755.4,0.1,0.1,2,124,3.3,201.6,61495,60609-2021-3,POINT (-87.653382 41.812017)
60623,11,03/13/2022,03/19/2022,16,19139,19,22260.1,5363,262862,6238,305728.1,0.0,0.1,0,322,0.0,374.5,85979,60623-2022-11,POINT (-87.717446 41.850321)
60623,12,03/20/2022,03/26/2022,13,19152,15,22275.2,5323,268185,6191,311919.2,0.0,0.1,0,322,0.0,374.5,85979,60623-2022-12,POINT (-87.717446 41.850321)
60623,13,03/27/2022,04/02/2022,27,19179,31,22306.6,4950,273135,5757,317676.4,0.0,0.1,0,322,0.0,374.5,85979,60623-2022-13,POINT (-87.717446 41.850321)
60623,14,04/03/2022,04/09/2022,27,19206,31,22338,4900,278035,5699,323375.5,0.0,0.1,0,322,0.0,374.5,85979,60623-2022-14,POINT (-87.717446 41.850321)
60623,17,04/24/2022,04/30/2022,66,19364,77,22521.8,4931,289035,5735,336169.3,0.0,0.1,0,323,0.0,375.7,85979,60623-2022-17,POINT (-87.717446 41.850321)
60623,18,05/01/2022,05/07/2022,89,19453,104,22625.3,5218,294253,6069,342238.2,0.0,0.1,0,323,0.0,375.7,85979,60623-2022-18,POINT (-87.717446 41.850321)
60623,19,05/08/2022,05/14/2022,145,19598,169,22793.9,5205,299458,6054,348292,0.0,0.1,0,323,0.0,375.7,85979,60623-2022-19,POINT (-87.717446 41.850321)
60623,2,01/09/2022,01/15/2022,822,18276,956,21256.4,7340,212033,8537,246610.2,0.1,0.1,5,304,5.8,353.6,85979,60623-2022-2,POINT (-87.717446 41.850321)
60623,20,05/15/2022,05/21/2022,139,19737,162,22955.6,5142,304600,5980,354272.6,0.0,0.1,0,323,0.0,375.7,85979,60623-2022-20,POINT (-87.717446 41.850321)
60624,30,07/24/2022,07/30/2022,81,8023,224,22188.7,1076,173663,2976,480289.3,0.1,0.0,1,116,2.8,320.8,36158,60624-2022-30,POINT (-87.722735 41.879417)
60624,31,07/31/2022,08/06/2022,65,8088,180,22368.5,913,174576,2525,482814.3,0.1,0.1,0,116,0.0,320.8,36158,60624-2022-31,POINT (-87.722735 41.879417)
60624,32,08/07/2022,08/13/2022,57,8145,158,22526.1,905,175481,2503,485317.2,0.1,0.1,0,116,0.0,320.8,36158,60624-2022-32,POINT (-87.722735 41.879417)
60631,15,04/10/2022,04/16/2022,37,7083,125,23986.6,768,125399,2601,424663.9,0.1,0.1,0,115,0.0,389.4,29529,60631-2022-15,POINT (-87.813371 41.995019)
60631,16,04/17/2022,04/23/2022,58,7141,196,24183,1266,126665,4287,428951.2,0.1,0.1,0,115,0.0,389.4,29529,60631-2022-16,POINT (-87.813371 41.995019)
60631,26,06/26/2022,07/02/2022,65,8070,220,27329.1,564,137491,1910,465613.5,0.1,0.1,1,118,3.4,399.6,29529,60631-2022-26,POINT (-87.813371 41.995019)
60631,27,07/03/2022,07/09/2022,45,8115,152,27481.5,393,137884,1331,466944.4,0.1,0.1,0,118,0.0,399.6,29529,60631-2022-27,POINT (-87.813371 41.995019)
60631,28,07/10/2022,07/16/2022,69,8184,234,27715.1,511,138395,1730,468674.9,0.1,0.1,0,118,0.0,399.6,29529,60631-2022-28,POINT (-87.813371 41.995019)
60631,29,07/17/2022,07/23/2022,73,8257,247,27962.3,753,139148,2550,471224.9,0.1,0.1,0,118,0.0,399.6,29529,60631-2022-29,POINT (-87.813371 41.995019)
60620,23,05/31/2020,06/06/2020,37,1098,54,1612.4,608,6923,893,10166.5,0.1,0.2,1,66,1.5,96.9,68096,60620-2020-23,POINT (-87.651656 41.740873)
60620,11,03/14/2021,03/20/2021,45,4690,66,6887.3,1750,66974,2570,98352.3,0.0,0.1,1,136,1.5,199.7,68096,60620-2021-11,POINT (-87.651656 41.740873)
60620,15,04/11/2021,04/17/2021,143,5136,210,7542.3,2336,75332,3430,110626.2,0.1,0.1,3,143,4.4,210.0,68096,60620-2021-15,POINT (-87.651656 41.740873)
60620,16,04/18/2021,04/24/2021,125,5261,184,7725.9,2764,78096,4059,114685.2,0.0,0.1,1,144,1.5,211.5,68096,60620-2021-16,POINT (-87.651656 41.740873)
60620,17,04/25/2021,05/01/2021,130,5391,191,7916.8,2193,80289,3220,117905.6,0.1,0.1,2,146,2.9,214.4,68096,60620-2021-17,POINT (-87.651656 41.740873)
60620,18,05/02/2021,05/08/2021,102,5493,150,8066.6,2107,82396,3094,120999.8,0.1,0.1,5,151,7.3,221.7,68096,60620-2021-18,POINT (-87.651656 41.740873)
60620,19,05/09/2021,05/15/2021,99,5592,145,8211.9,2137,84533,3138,124138,0.1,0.1,4,155,5.9,227.6,68096,60620-2021-19,POINT (-87.651656 41.740873)
60623,22,05/29/2022,06/04/2022,156,20038,181,23305.7,4875,314523,5670,365813.7,0.0,0.1,0,323,0.0,375.7,85979,60623-2022-22,POINT (-87.717446 41.850321)
60623,23,06/05/2022,06/11/2022,176,20214,205,23510.4,4652,319175,5411,371224.4,0.0,0.1,0,323,0.0,375.7,85979,60623-2022-23,POINT (-87.717446 41.850321)
60623,24,06/12/2022,06/18/2022,119,20333,138,23648.8,1501,320676,1746,372970.1,0.1,0.1,0,323,0.0,375.7,85979,60623-2022-24,POINT (-87.717446 41.850321)
60623,25,06/19/2022,06/25/2022,113,20446,131,23780.2,1231,321907,1432,374401.9,0.1,0.1,1,324,1.2,376.8,85979,60623-2022-25,POINT (-87.717446 41.850321)
60624,34,08/21/2022,08/27/2022,49,8249,136,22813.8,920,177284,2544,490303.7,0.1,0.1,0,116,0.0,320.8,36158,60624-2022-34,POINT (-87.722735 41.879417)
60624,35,08/28/2022,09/03/2022,54,8303,149,22963.1,1193,178477,3299,493603.1,0.0,0.1,0,116,0.0,320.8,36158,60624-2022-35,POINT (-87.722735 41.879417)
60631,3,01/16/2022,01/22/2022,213,6642,721,22493.1,2559,107177,8666,362955.1,0.1,0.1,1,112,3.4,379.3,29529,60631-2022-3,POINT (-87.813371 41.995019)
60631,34,08/21/2022,08/27/2022,43,8554,146,28968.1,515,142083,1744,481164.3,0.1,0.1,1,121,3.4,409.8,29529,60631-2022-34,POINT (-87.813371 41.995019)
Unknown,31,07/31/2022,08/06/2022,11,4342,0,0,1329,223515,0,0,0.0,0.1,0,12,0.0,0.0,0,Unknown-2022-31,
60615,20,05/15/2022,05/21/2022,142,7140,342,17178.7,2682,202364,6453,486885,0.1,0.0,0,75,0.0,180.4,41563,60615-2022-20,POINT (-87.602725 41.801993)
60615,21,05/22/2022,05/28/2022,151,7291,363,17542,2610,204974,6280,493164.6,0.1,0.0,1,76,2.4,182.9,41563,60615-2022-21,POINT (-87.602725 41.801993)
60615,22,05/29/2022,06/04/2022,113,7404,272,17813.9,2285,207259,5498,498662.3,0.1,0.0,1,77,2.4,185.3,41563,60615-2022-22,POINT (-87.602725 41.801993)
60615,23,06/05/2022,06/11/2022,131,7535,315,18129.1,2223,209482,5348,504010.8,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-23,POINT (-87.602725 41.801993)
60615,24,06/12/2022,06/18/2022,91,7626,219,18348,876,210358,2108,506118.4,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-24,POINT (-87.602725 41.801993)
60615,25,06/19/2022,06/25/2022,112,7738,270,18617.5,1056,211414,2541,508659.1,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-25,POINT (-87.602725 41.801993)
60620,22,05/30/2021,06/05/2021,15,5709,22,8383.8,1550,90169,2276,132414.5,0.0,0.1,4,163,5.9,239.4,68096,60620-2021-22,POINT (-87.651656 41.740873)
60625,28,07/05/2020,07/11/2020,38,1574,48,1986.3,1433,12907,1808,16287.9,0.0,0.1,1,102,1.3,128.7,79243,60625-2020-28,POINT (-87.701816 41.971155)
60632,12,03/15/2020,03/21/2020,4,7,4,7.7,67,71,74,78,0.1,0.1,0,0,0.0,0.0,91039,60632-2020-12,POINT (-87.711251 41.810038)
60632,13,03/22/2020,03/28/2020,27,34,30,37.3,124,195,136,214.2,0.2,0.2,1,1,1.1,1.1,91039,60632-2020-13,POINT (-87.711251 41.810038)
60631,36,09/04/2022,09/10/2022,59,8679,200,29391.4,839,143747,2841,486799.4,0.1,0.1,0,122,0.0,413.2,29529,60631-2022-36,POINT (-87.813371 41.995019)
60615,26,06/26/2022,07/02/2022,105,7843,253,18870.1,1013,212427,2437,511096.4,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-26,POINT (-87.602725 41.801993)
60615,27,07/03/2022,07/09/2022,112,7955,270,19139.6,1016,213443,2444,513540.9,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-27,POINT (-87.602725 41.801993)
60615,28,07/10/2022,07/16/2022,107,8062,257,19397.1,1082,214525,2603,516144.2,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-28,POINT (-87.602725 41.801993)
60615,29,07/17/2022,07/23/2022,104,8166,250,19647.3,928,215453,2233,518376.9,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-29,POINT (-87.602725 41.801993)
60615,3,01/16/2022,01/22/2022,123,5990,296,14411.9,3664,156134,8816,375656.2,0.0,0.0,3,67,7.2,161.2,41563,60615-2022-3,POINT (-87.602725 41.801993)
60615,30,07/24/2022,07/30/2022,89,8255,214,19861.4,786,216239,1891,520268,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-30,POINT (-87.602725 41.801993)
60632,14,03/29/2020,04/04/2020,56,90,62,98.9,138,333,152,365.8,0.4,0.2,1,2,1.1,2.2,91039,60632-2020-14,POINT (-87.711251 41.810038)
60615,31,07/31/2022,08/06/2022,89,8344,214,20075.5,710,216949,1708,521976.3,0.1,0.0,0,77,0.0,185.3,41563,60615-2022-31,POINT (-87.602725 41.801993)
60615,32,08/07/2022,08/13/2022,88,8432,212,20287.3,662,217611,1593,523569,0.2,0.0,0,77,0.0,185.3,41563,60615-2022-32,POINT (-87.602725 41.801993)
60615,33,08/14/2022,08/20/2022,70,8502,168,20455.7,641,218252,1542,525111.3,0.1,0.0,1,78,2.4,187.7,41563,60615-2022-33,POINT (-87.602725 41.801993)
60625,29,07/12/2020,07/18/2020,41,1615,52,2038,1427,14334,1801,18088.7,0.0,0.1,0,102,0.0,128.7,79243,60625-2020-29,POINT (-87.701816 41.971155)
60631,37,09/11/2022,09/17/2022,38,8717,129,29520.1,748,144495,2533,489332.5,0.1,0.1,0,122,0.0,413.2,29529,60631-2022-37,POINT (-87.813371 41.995019)
60631,38,09/18/2022,09/24/2022,39,8756,132,29652.2,747,145242,2530,491862.2,0.1,0.1,1,123,3.4,416.5,29529,60631-2022-38,POINT (-87.813371 41.995019)
60631,41,10/09/2022,10/15/2022,31,8856,105,29990.9,737,147403,2496,499180.5,0.1,0.1,0,123,0.0,416.5,29529,60631-2022-41,POINT (-87.813371 41.995019)
60631,49,12/04/2022,12/10/2022,80,9222,271,31230.3,718,153116,2432,518527.5,0.1,0.1,1,126,3.4,426.7,29529,60631-2022-49,POINT (-87.813371 41.995019)
60632,31,07/26/2020,08/01/2020,118,3668,130,4029,1382,17513,1518,19236.8,0.1,0.2,1,98,1.1,107.6,91039,60632-2020-31,POINT (-87.711251 41.810038)
60632,32,08/02/2020,08/08/2020,111,3779,122,4151,1474,18987,1619,20855.9,0.1,0.2,0,98,0.0,107.6,91039,60632-2020-32,POINT (-87.711251 41.810038)
60632,33,08/09/2020,08/15/2020,102,3881,112,4263,1563,20550,1717,22572.7,0.1,0.2,1,99,1.1,108.7,91039,60632-2020-33,POINT (-87.711251 41.810038)
60615,35,08/28/2022,09/03/2022,66,8601,159,20693.9,884,219726,2127,528657.7,0.1,0.0,0,78,0.0,187.7,41563,60615-2022-35,POINT (-87.602725 41.801993)
60615,36,09/04/2022,09/10/2022,57,8658,137,20831,840,220566,2021,530678.7,0.1,0.0,0,78,0.0,187.7,41563,60615-2022-36,POINT (-87.602725 41.801993)
60615,37,09/11/2022,09/17/2022,53,8711,128,20958.5,1025,221591,2466,533144.9,0.1,0.0,0,78,0.0,187.7,41563,60615-2022-37,POINT (-87.602725 41.801993)
60620,27,07/04/2021,07/10/2021,8,5754,12,8449.8,1470,96795,2159,142144.9,0.0,0.1,0,166,0.0,243.8,68096,60620-2021-27,POINT (-87.651656 41.740873)
60620,28,07/11/2021,07/17/2021,33,5787,48,8498.3,1781,98576,2615,144760.3,0.0,0.1,1,167,1.5,245.2,68096,60620-2021-28,POINT (-87.651656 41.740873)
60620,29,07/18/2021,07/24/2021,34,5821,50,8548.2,1820,100396,2673,147433,0.0,0.1,1,168,1.5,246.7,68096,60620-2021-29,POINT (-87.651656 41.740873)
60620,30,07/25/2021,07/31/2021,49,5870,72,8620.2,2053,102449,3015,150447.9,0.0,0.1,0,168,0.0,246.7,68096,60620-2021-30,POINT (-87.651656 41.740873)
60623,38,09/18/2022,09/24/2022,85,22338,99,25980.8,2657,345389,3090,401713.2,0.0,0.1,0,330,0.0,383.8,85979,60623-2022-38,POINT (-87.717446 41.850321)
60623,39,09/25/2022,10/01/2022,64,22402,74,26055.2,3096,348485,3601,405314.1,0.0,0.1,1,331,1.2,385.0,85979,60623-2022-39,POINT (-87.717446 41.850321)
60623,4,01/23/2022,01/29/2022,183,18896,213,21977.5,5878,224956,6837,261640.6,0.0,0.1,3,311,3.5,361.7,85979,60623-2022-4,POINT (-87.717446 41.850321)
60623,40,10/02/2022,10/08/2022,84,22486,98,26152.9,2896,351381,3368,408682.4,0.0,0.1,0,331,0.0,385.0,85979,60623-2022-40,POINT (-87.717446 41.850321)
60623,41,10/09/2022,10/15/2022,63,22549,73,26226.2,2843,354224,3307,411989,0.0,0.1,1,332,1.2,386.1,85979,60623-2022-41,POINT (-87.717446 41.850321)
60631,50,12/11/2022,12/17/2022,70,9292,237,31467.4,686,153802,2323,520850.7,0.1,0.1,0,126,0.0,426.7,29529,60631-2022-50,POINT (-87.813371 41.995019)
60631,52,12/25/2022,12/31/2022,30,9389,102,31795.9,307,154616,1040,523607.3,0.1,0.1,1,128,3.4,433.5,29529,60631-2022-52,POINT (-87.813371 41.995019)
60631,1,01/01/2023,01/07/2023,38,9427,129,31924.5,314,154930,1063,524670.7,0.1,0.1,1,129,3.4,436.9,29529,60631-2023-1,POINT (-87.813371 41.995019)
60631,2,01/08/2023,01/14/2023,32,9459,108,32032.9,490,155420,1659,526330,0.1,0.1,1,130,3.4,440.2,29529,60631-2023-2,POINT (-87.813371 41.995019)
60631,3,01/15/2023,01/21/2023,22,9481,74,32107.4,532,155952,1802,528131.7,0.0,0.1,1,131,3.4,443.6,29529,60631-2023-3,POINT (-87.813371 41.995019)
60631,4,01/22/2023,01/28/2023,28,9509,95,32202.2,477,156429,1615,529747,0.1,0.1,1,132,3.4,447.0,29529,60631-2023-4,POINT (-87.813371 41.995019)
60609,30,07/25/2021,07/31/2021,24,7482,39,12166.8,1258,90369,2046,146953.4,0.0,0.1,0,156,0.0,253.7,61495,60609-2021-30,POINT (-87.653382 41.812017)
60609,31,08/01/2021,08/07/2021,43,7525,70,12236.8,1503,91872,2444,149397.5,0.0,0.1,1,157,1.6,255.3,61495,60609-2021-31,POINT (-87.653382 41.812017)
60623,5,01/30/2022,02/05/2022,93,18989,108,22085.6,4981,229937,5793,267433.9,0.0,0.1,3,314,3.5,365.2,85979,60623-2022-5,POINT (-87.717446 41.850321)
60623,6,02/06/2022,02/12/2022,48,19037,56,22141.5,5614,235551,6530,273963.4,0.0,0.1,4,318,4.7,369.9,85979,60623-2022-6,POINT (-87.717446 41.850321)
60623,8,02/20/2022,02/26/2022,26,19096,30,22210.1,5278,246524,6139,286725.8,0.0,0.1,1,319,1.2,371.0,85979,60623-2022-8,POINT (-87.717446 41.850321)
60623,9,02/27/2022,03/05/2022,21,19117,24,22234.5,5702,252226,6632,293357.7,0.0,0.1,1,320,1.2,372.2,85979,60623-2022-9,POINT (-87.717446 41.850321)
60625,49,11/29/2020,12/05/2020,298,4408,376,5562.6,2733,54843,3449,69208.6,0.1,0.1,4,127,5.0,160.3,79243,60625-2020-49,POINT (-87.701816 41.971155)
60625,50,12/06/2020,12/12/2020,289,4697,365,5927.3,3046,57889,3844,73052.5,0.1,0.1,8,135,10.1,170.4,79243,60625-2020-50,POINT (-87.701816 41.971155)
60625,51,12/13/2020,12/19/2020,246,4943,310,6237.8,3268,61157,4124,77176.5,0.1,0.1,6,141,7.6,177.9,79243,60625-2020-51,POINT (-87.701816 41.971155)
60631,5,01/29/2023,02/04/2023,17,9526,58,32259.8,484,156913,1639,531386.1,0.0,0.1,0,132,0.0,447.0,29529,60631-2023-5,POINT (-87.813371 41.995019)
60624,12,03/15/2020,03/21/2020,18,19,50,52.5,87,96,241,265.5,0.2,0.2,0,0,0.0,0.0,36158,60624-2020-12,POINT (-87.722735 41.879417)
60624,13,03/22/2020,03/28/2020,56,75,155,207.4,132,228,365,630.6,0.4,0.3,0,0,0.0,0.0,36158,60624-2020-13,POINT (-87.722735 41.879417)
60631,6,02/05/2023,02/11/2023,25,9551,85,32344.5,476,157389,1612,532998.1,0.1,0.1,0,132,0.0,447.0,29529,60631-2023-6,POINT (-87.813371 41.995019)
60631,7,02/12/2023,02/18/2023,20,9571,68,32412.2,434,157823,1470,534467.8,0.0,0.1,1,133,3.4,450.4,29529,60631-2023-7,POINT (-87.813371 41.995019)
60631,8,02/19/2023,02/25/2023,33,9604,112,32524,418,158241,1416,535883.4,0.1,0.1,1,134,3.4,453.8,29529,60631-2023-8,POINT (-87.813371 41.995019)
60632,22,05/24/2020,05/30/2020,185,2965,203,3256.8,1185,8231,1302,9041.2,0.2,0.4,8,68,8.8,74.7,91039,60632-2020-22,POINT (-87.711251 41.810038)
60632,23,05/31/2020,06/06/2020,111,3076,122,3378.8,769,9000,845,9885.9,0.2,0.3,10,78,11.0,85.7,91039,60632-2020-23,POINT (-87.711251 41.810038)
60632,24,06/07/2020,06/13/2020,92,3168,101,3479.8,1056,10056,1160,11045.8,0.1,0.3,7,85,7.7,93.4,91039,60632-2020-24,POINT (-87.711251 41.810038)
60632,25,06/14/2020,06/20/2020,68,3236,75,3554.5,779,10835,856,11901.5,0.1,0.3,2,87,2.2,95.6,91039,60632-2020-25,POINT (-87.711251 41.810038)
60632,42,10/11/2020,10/17/2020,272,5196,299,5707.4,1884,34196,2069,37561.9,0.2,0.2,0,106,0.0,116.4,91039,60632-2020-42,POINT (-87.711251 41.810038)
